,balls,bikes,blocks,books,coals,dolls,gloves,horses,trains,expected_weight
1536,0,0,1,4,0,0,4,1,2,20.2890600227
1537,5,0,0,4,1,1,3,0,2,8.08643229868
1538,2,1,0,3,0,1,5,2,0,18.5267300207
1539,0,0,0,0,1,2,3,1,1,16.6687711258
1540,6,1,0,3,1,2,4,0,1,1.2742629279
1541,2,0,3,5,1,1,5,0,0,0.746304539532
1542,1,2,0,3,0,0,8,0,0,9.40477929747
1543,2,0,0,4,0,1,0,3,2,18.2788978396
1544,0,0,0,4,0,2,7,2,1,26.2572648476
1545,2,0,0,2,3,1,5,0,2,0.742125404819
1546,3,0,1,2,1,0,6,2,1,4.20658053603
1547,3,0,1,2,0,0,3,0,4,3.31852545393
1548,5,0,2,3,3,0,5,0,0,0.230062069434
1549,5,0,2,5,0,1,1,0,1,5.74843922298
1550,2,1,0,1,0,2,3,1,2,4.55663853137
1551,4,1,2,1,0,0,2,0,1,3.92400095423
1552,3,0,0,4,0,1,4,2,2,13.3811075942
1553,9,1,0,11,0,0,5,1,1,0.315128848234
1554,5,0,0,2,1,2,2,3,1,3.86220926613
1555,1,2,0,4,1,2,3,1,2,0.0
1556,6,0,0,5,2,1,4,2,1,0.706060123798
1557,0,1,0,4,1,0,6,1,1,5.15920507627
1558,1,0,0,0,0,1,4,2,2,32.7808648977
1559,5,0,0,3,3,3,3,0,2,0.237731808898
1560,1,0,0,5,0,0,3,0,2,33.2539332785
1561,3,0,0,9,1,2,5,1,1,2.33120788197
1562,1,1,1,2,0,0,5,0,0,26.970903943
1563,2,0,1,1,0,1,0,1,2,27.1542842902
1564,5,1,0,4,0,0,2,0,0,29.3887853394
1565,3,1,1,8,0,2,0,0,0,6.27174937994
1566,1,0,2,4,2,1,7,0,1,0.0921144912837
1567,3,1,1,3,2,0,3,2,0,0.455719819573
1568,4,1,0,6,6,2,4,0,1,0.0
1569,4,1,0,2,1,0,3,0,2,3.32415472955
1570,4,0,0,0,1,0,0,2,2,12.8477748467
1571,3,0,1,6,1,2,3,2,1,0.281099778715
1572,1,0,0,5,1,0,5,2,2,5.35453685181
1573,4,1,0,2,1,1,9,1,0,3.0041012007
1574,0,0,0,2,1,1,2,3,2,7.18294139574
1575,1,1,0,8,0,0,2,0,1,18.8814124317
1576,4,0,1,6,0,1,2,0,3,1.47239445507
1577,5,1,0,3,3,4,2,0,1,0.0485179521652
1578,7,1,0,0,0,1,5,1,0,19.5084793011
1579,3,1,1,4,0,0,4,0,0,19.4335460517
1580,3,0,0,5,2,2,5,1,3,0.0902358619037
1581,2,2,0,6,1,1,3,0,1,0.74102845295
1582,4,1,0,2,1,2,3,0,1,3.92051292472
1583,1,1,1,2,0,0,4,0,0,27.2376849427
1584,4,1,0,5,0,0,2,2,1,8.19964504885
1585,2,0,0,2,1,0,0,3,2,9.43492184571
1586,1,0,1,7,0,0,1,0,1,34.0954523613
1587,1,2,0,3,0,2,3,0,1,3.10896868903
1588,2,1,1,2,1,1,6,0,1,1.42387692818
1589,2,1,0,0,1,0,2,1,3,1.60576514675
1590,4,1,1,1,0,0,3,2,0,13.878896843
1591,2,0,0,3,0,1,5,1,3,11.5041917793
1592,1,1,0,5,3,0,5,2,0,0.311068453336
1593,1,0,1,4,0,1,2,4,0,25.1788014069
1594,6,0,0,4,1,2,3,2,1,2.69651949114
1595,0,0,0,4,0,2,2,1,2,26.75888579
1596,5,0,0,4,1,0,4,1,3,1.38811467481
1597,2,1,0,4,0,1,5,2,0,15.4833708682
1598,2,0,2,3,2,0,1,0,1,2.315321336
1599,5,1,0,4,3,0,2,0,1,0.266576348197
1600,3,1,0,2,0,0,5,2,2,4.19164376807
1601,2,0,2,5,0,1,4,0,0,28.0074383524
1602,2,0,1,4,1,0,2,3,1,3.70762919368
1603,1,0,0,3,4,1,5,0,2,0.233451312269
1604,0,0,0,1,3,0,6,1,1,2.6749685252
1605,1,0,0,2,2,0,2,4,1,3.94633945238
1606,5,2,0,1,1,1,1,0,0,2.86395374253
1607,3,0,0,4,3,0,5,1,0,2.66195929276
1608,7,1,1,6,0,0,2,0,0,8.1471564008
1609,2,1,0,1,1,2,5,0,1,4.31174853035
1610,8,1,2,3,2,1,8,0,0,0.0
1611,5,0,0,2,1,1,5,0,3,2.28128735428
1612,1,0,0,4,2,3,4,3,2,0.0487462241488
1613,5,1,0,1,1,2,7,3,0,0.683970666641
1614,0,1,0,3,2,1,4,0,3,0.279985985286
1615,0,0,2,8,0,2,3,2,1,0.23503508813
1616,4,0,0,2,0,1,1,6,0,27.254428696
1617,0,1,0,4,0,0,4,1,2,10.8795738848
1618,3,0,1,3,0,1,3,0,1,32.7905376876
1619,4,1,0,5,1,0,6,1,1,2.11326271512
1620,3,1,0,3,1,0,2,3,1,2.02066247728
1621,1,0,0,5,1,1,5,1,2,6.08056961174
1622,3,0,0,3,1,2,5,0,1,11.8590729739
1623,3,0,1,1,2,0,6,0,2,1.75423026291
1624,4,1,0,1,0,0,6,1,2,6.36123347483
1625,1,1,1,4,2,2,8,2,0,0.0492885183326
1626,3,0,2,8,1,1,2,1,2,0.0
1627,4,1,0,3,0,4,4,1,0,5.03956000922
1628,5,0,1,0,4,2,3,0,0,0.35647722708
1629,5,0,0,6,4,1,5,1,1,0.0
1630,3,2,0,0,3,0,2,0,1,0.285681666438
1631,4,0,0,2,0,3,5,0,2,13.5952797584
1632,0,0,1,3,2,0,3,2,2,0.875795849235
1633,2,0,1,1,3,0,1,0,3,0.281393563375
1634,0,0,0,5,1,2,11,1,2,1.48509277684
1635,1,0,1,2,2,0,3,2,1,2.70601679001
1636,3,1,0,8,2,0,3,2,1,0.129944467426
1637,3,1,1,4,0,0,3,0,1,8.406303833
1638,5,0,1,3,1,2,6,1,1,0.826780893437
1639,2,1,1,1,0,1,2,1,0,20.2795153473
1640,2,0,1,1,0,0,7,3,1,17.4346271461
1641,3,1,0,2,0,2,4,2,0,13.9127267511
1642,3,0,0,4,3,0,6,1,3,0.0
1643,3,1,0,1,0,2,2,0,1,20.205800199
1644,4,0,0,3,0,3,9,2,3,0.141065353555
1645,1,0,2,3,1,2,3,0,2,0.327493362057
1646,3,1,1,5,0,1,6,2,1,0.382647248106
1647,4,0,0,1,0,3,4,2,1,21.5424510938
1648,3,0,1,3,1,5,5,1,0,0.523930847519
1649,1,0,2,6,0,1,7,0,0,18.1031705734
1650,5,0,0,6,2,0,3,2,2,0.525133644112
1651,2,1,0,3,1,4,8,0,1,0.444886628664
1652,2,1,2,2,0,0,1,0,0,17.7910656827
1653,4,0,0,2,2,1,0,2,2,1.72215469253
1654,2,0,0,2,1,0,4,1,3,6.08489779668
1655,0,1,0,5,1,2,6,1,1,1.43516908324
1656,1,1,1,0,2,0,1,0,1,2.32106417972
1657,2,1,1,2,2,2,3,1,1,0.0451728858971
1658,2,0,0,2,1,0,6,1,2,10.9955541445
1659,0,0,2,3,0,0,3,2,1,14.3137293177
1660,2,0,1,5,0,1,4,1,2,5.40158447089
1661,5,0,0,3,2,0,3,1,2,1.87585559676
1662,3,0,2,6,1,1,0,0,1,1.88699955708
1663,3,1,0,2,3,0,1,0,2,0.304301958287
1664,3,2,0,2,0,0,1,1,1,5.87303837578
1665,4,0,0,10,0,2,0,0,2,10.0089931482
1666,3,2,0,2,2,1,1,2,1,0.046962571591
1667,3,0,1,6,0,3,5,3,1,0.0479019999084
1668,4,1,0,6,2,0,2,1,0,1.55491504706
1669,4,0,0,3,0,1,6,0,2,28.4376676997
1670,2,0,0,1,0,0,5,2,2,32.1557572189
1671,6,0,0,3,2,4,4,0,1,0.550413232043
1672,3,1,0,3,0,0,5,3,1,6.64398259965
1673,3,3,0,3,0,0,4,0,1,0.860730640446
1674,2,0,0,7,2,2,2,0,2,1.0673013818
1675,3,0,1,1,0,1,1,3,2,4.66655408962
1676,3,0,0,2,1,0,6,0,4,2.10516164456
1677,5,0,0,1,0,0,2,0,3,28.6626320912
1678,4,0,0,5,0,2,2,1,3,3.08684075245
1679,0,0,0,3,0,0,7,2,3,12.6977671756
1680,4,0,0,2,1,0,1,2,2,7.4802353553
1681,3,0,1,2,0,1,5,0,2,15.4993672562
1682,6,0,0,4,1,0,5,1,2,4.66245662463
1683,0,0,0,3,3,3,4,2,3,0.0449726947098
1684,1,0,0,2,0,1,5,1,3,16.4918104067
1685,1,0,0,3,1,0,5,2,3,2.85089892583
1686,4,1,1,4,0,2,1,1,0,4.66598366452
1687,9,0,1,0,5,2,3,0,1,0.0
1688,1,0,1,3,0,1,2,1,1,34.0343861217
1689,3,1,1,3,0,0,8,2,2,0.275431806027
1690,2,0,0,1,2,0,4,1,3,1.79086892526
1691,3,0,1,2,1,1,3,2,0,12.4414879749
1692,2,0,0,4,0,1,4,1,2,24.5246358692
1693,3,0,1,1,1,5,7,2,0,0.0965814195841
1694,6,1,0,1,1,1,6,1,0,4.64455940336
1695,3,1,0,2,0,2,6,1,1,5.32861950906
1696,0,1,0,6,0,0,2,0,1,25.4255055238
1697,3,1,0,2,1,2,2,1,2,0.841422735858
1698,1,1,1,4,0,2,2,1,0,10.0019233732
1699,5,0,0,1,1,0,1,0,3,9.62748721287
1700,5,0,3,3,0,0,4,1,0,2.11320877234
1701,2,0,1,3,0,0,3,0,2,27.8602839634
1702,7,1,1,3,0,2,8,2,0,0.0
1703,2,0,0,5,0,2,4,2,1,23.110820121
1704,1,0,2,2,0,0,2,1,0,35.7517963047
1705,4,0,1,5,0,0,1,0,2,18.7394293711
1706,4,0,1,1,0,1,6,2,1,11.0546222307
1707,1,0,0,4,0,2,2,0,2,30.982943866
1708,3,1,1,6,2,1,4,2,2,0.0
1709,3,0,2,2,2,0,3,0,0,4.22376100709
1710,6,1,0,2,0,0,3,2,0,20.5522198382
1711,5,1,0,6,1,0,5,2,1,0.772346141733
1712,5,0,0,4,1,1,5,2,2,1.11038974822
1713,1,1,0,4,2,0,5,0,1,2.05137031063
1714,1,0,2,2,1,0,4,1,1,5.00557590854
1715,1,0,1,5,2,2,3,3,2,0.0
1716,3,0,1,4,2,0,1,4,1,0.19361360259
1717,5,1,0,4,1,2,7,3,0,0.142857051778
1718,2,0,1,5,0,3,1,3,2,0.134084560892
1719,7,2,0,0,0,1,4,1,0,3.54741823995
1720,1,0,0,2,2,0,3,1,1,6.62367599779
1721,6,0,2,7,1,0,3,2,0,0.0
1722,3,0,0,5,2,3,6,1,1,0.221774705658
1723,2,0,0,4,0,1,4,0,2,31.0934234612
1724,2,0,0,4,1,0,3,3,2,4.30480902746
1725,3,0,1,2,0,1,2,0,2,23.5909559932
1726,3,0,0,5,3,0,2,0,3,0.371639958964
1727,1,0,0,1,0,1,3,2,2,31.6711183814
1728,2,1,1,8,1,2,1,0,0,1.56837588226
1729,2,1,1,1,0,1,3,1,1,7.07665399376
1730,4,1,0,0,1,3,8,2,2,0.0
1731,5,0,0,4,2,2,5,0,2,0.667118934994
1732,5,0,0,4,0,2,4,1,2,8.95636000414
1733,4,1,0,5,0,1,1,0,0,26.5911361192
1734,0,0,0,3,0,3,3,2,4,0.371581307138
1735,1,0,0,3,0,2,3,2,2,18.0098036198
1736,2,2,0,3,1,0,2,0,2,0.792431970587
1737,4,0,1,2,1,2,3,1,1,3.59536113588
1738,2,0,3,2,1,0,0,1,1,1.30560161695
1739,12,0,1,5,1,2,2,0,0,0.578618460398
1740,6,0,0,1,2,1,2,2,2,0.718147101609
1741,4,0,1,6,2,3,2,0,0,0.983029722873
1742,6,0,1,2,1,1,4,0,2,1.29115462511
1743,1,1,0,1,2,0,3,0,1,4.04045917824
1744,2,1,1,3,0,0,1,0,0,28.2755804339
1745,4,0,2,1,1,2,5,2,0,0.525516161458
1746,0,0,0,1,1,2,5,3,2,2.69091396196
1747,3,1,2,1,0,0,3,0,2,1.12272989336
1748,1,0,1,4,2,2,0,4,1,0.143174108109
1749,7,0,0,7,1,2,4,0,1,3.79864561341
1750,0,0,0,2,2,1,0,1,1,7.6445373692
1751,2,0,0,5,0,0,2,0,2,33.7620333232
1752,1,0,0,4,0,3,9,3,1,3.31453775926
1753,2,0,1,3,0,0,3,0,3,11.8508148291
1754,1,0,3,4,0,0,7,1,0,4.37027382961
1755,2,1,0,2,1,2,5,3,1,0.455949729979
1756,6,1,0,1,0,0,2,2,0,24.9018943364
1757,2,1,0,3,1,0,3,0,1,8.7338234563
1758,3,0,0,2,1,2,0,0,2,11.8906414823
1759,3,2,0,4,0,1,6,0,0,5.54349040715
1760,6,2,1,3,0,0,0,0,0,3.66601364537
1761,3,0,0,5,3,2,6,2,1,0.143238288924
1762,1,1,0,3,1,1,3,0,2,2.76007555625
1763,6,0,0,4,1,3,8,2,1,0.330453824977
1764,1,0,1,2,2,0,7,1,3,0.290268984189
1765,1,0,1,4,0,0,5,0,3,9.362138081
1766,7,0,0,3,2,2,7,0,0,3.47209592427
1767,2,0,0,2,3,3,8,1,0,0.688194741241
1768,5,0,0,2,2,4,2,2,0,1.29893393295
1769,1,0,1,3,3,2,6,4,0,0.0424578963356
1770,2,1,0,4,0,1,4,1,2,3.89171470092
1771,2,0,0,1,0,0,7,7,1,4.44005044068
1772,3,2,0,0,1,1,5,0,1,1.26676294571
1773,2,0,0,3,1,1,6,1,2,6.75955505423
1774,3,0,1,0,0,0,1,2,1,36.4413453705
1775,7,0,0,7,1,0,5,1,1,5.34393463781
1776,6,2,1,2,0,0,6,0,0,2.05491315176
1777,9,1,0,7,1,0,8,2,0,0.188750941441
1778,8,0,1,1,0,2,6,0,1,6.52479703195
1779,4,0,0,5,0,0,4,0,2,30.977000033
1780,5,0,1,2,3,1,7,1,0,0.315899953905
1781,3,0,0,2,1,0,3,0,4,3.46636436884
1782,4,3,1,6,1,0,0,0,0,0.0799707763786
1783,4,0,0,0,0,0,5,3,2,20.2980315412
1784,2,1,0,5,3,0,2,0,2,0.188445521831
1785,6,0,1,4,1,3,4,2,0,0.240154503721
1786,2,0,1,3,2,0,5,0,3,0.263484728552
1787,3,1,0,5,0,2,6,0,0,15.8487528215
1788,3,0,0,6,1,2,3,1,2,2.06944058832
1789,4,0,0,5,4,0,4,1,2,0.0990204597243
1790,7,0,0,10,2,0,2,0,1,1.11115806996
1791,2,0,1,2,2,2,2,1,1,1.60649734498
1792,2,0,1,3,0,1,4,3,1,9.72856328027
1793,7,1,0,0,2,0,2,0,3,0.0979451169703
1794,4,0,0,6,2,0,5,2,0,4.64032922325
1795,7,0,0,6,2,0,3,2,1,0.901805443068
1796,2,0,0,7,1,0,0,0,2,13.0203177244
1797,0,0,1,1,1,1,3,0,2,9.60114347761
1798,3,0,0,3,0,3,2,0,1,34.8549998718
1799,6,1,1,1,0,1,4,1,0,7.63629784605
1800,3,2,0,5,1,4,1,0,1,0.0
1801,3,1,1,4,0,2,4,2,1,0.193711688455
1802,7,0,0,2,0,4,5,0,0,33.6786429079
1803,1,0,0,4,0,2,5,1,3,5.96472413511
1804,6,0,0,3,2,5,5,1,0,0.331897194425
1805,5,1,1,4,1,3,2,1,0,0.133197900167
1806,1,0,0,4,1,1,8,1,1,12.1595441825
1807,4,0,1,3,0,0,6,0,2,15.2026797458
1808,4,0,1,3,0,1,5,3,1,3.57668709627
1809,1,2,0,3,0,1,3,0,0,12.6564647268
1810,7,0,1,3,1,3,4,0,0,3.39677043356
1811,2,1,0,3,1,2,4,5,0,0.45408754284
1812,6,0,0,7,2,2,4,2,0,0.740537998561
1813,2,0,0,4,0,4,3,0,2,11.3037435866
1814,4,1,0,2,2,1,4,1,0,2.39940128641
1815,2,1,0,5,1,1,5,0,1,3.13666754159
1816,4,0,0,2,1,0,3,4,1,6.86763381686
1817,2,0,0,6,0,0,2,0,3,23.8538865487
1818,4,0,1,1,1,0,1,1,3,1.61701801276
1819,3,2,0,1,0,0,3,0,1,9.17494335317
1820,3,0,0,5,0,3,5,0,0,36.0214413477
1821,3,2,0,2,0,0,8,0,2,1.10156423674
1822,0,1,0,4,0,0,0,1,3,7.28558027173
1823,3,1,1,1,1,0,4,0,1,2.79707891643
1824,2,1,1,1,0,0,5,1,1,9.95777749149
1825,1,1,0,6,1,1,5,1,2,0.434946341603
1826,2,0,0,1,1,1,3,0,4,2.85587865657
1827,3,1,1,3,0,1,5,0,0,13.9875646606
1828,4,0,0,3,3,0,3,1,2,0.41182268836
1829,3,0,1,3,2,2,6,0,2,0.0
1830,4,1,1,2,2,0,0,0,3,0.137556844493
1831,3,2,0,7,1,1,0,1,0,1.13515876025
1832,3,0,3,2,1,0,6,0,0,2.66765258262
1833,0,0,1,3,0,1,5,3,2,2.94667420187
1834,2,1,0,4,0,0,2,0,0,30.3509998719
1835,2,2,0,4,1,0,2,1,0,3.3833439333
1836,4,2,1,1,0,4,3,1,0,0.143149952639
1837,0,1,1,2,2,3,2,2,0,0.272695634523
1838,3,1,0,2,2,1,4,1,1,0.729511884021
1839,4,0,0,5,2,0,6,0,2,1.54856609852
1840,1,1,1,4,1,1,1,0,0,6.17794417125
1841,2,0,0,5,2,4,1,1,0,3.06976063369
1842,4,1,1,3,0,1,3,0,0,14.9976972674
1843,8,0,0,2,0,2,5,2,2,1.23395412903
1844,8,1,0,10,2,1,12,2,1,0.0
1845,2,1,0,8,0,2,2,2,0,6.74424077128
1846,4,1,0,7,1,0,9,0,2,0.290626242377
1847,1,2,1,3,1,1,5,2,0,0.142413332175
1848,5,0,0,9,1,2,3,3,1,0.241570159612
1849,2,0,0,7,1,2,4,1,2,1.45861201278
1850,2,0,0,2,0,3,4,1,2,14.5100003409
1851,5,0,0,6,0,0,5,3,1,14.1431885764
1852,3,1,1,4,0,2,0,0,0,13.8033477092
1853,3,0,0,6,0,1,0,0,2,31.7522648416
1854,4,0,0,6,0,0,2,0,3,17.4695872988
1855,5,0,0,5,0,0,4,1,1,34.5850757847
1856,1,0,0,3,1,0,9,3,3,0.528614963834
1857,3,0,1,2,1,0,4,3,1,3.11480275671
1858,6,0,1,1,4,0,2,0,2,0.0
1859,6,0,0,4,2,0,3,0,2,2.2022457315
1860,3,0,1,3,0,2,4,1,1,12.6080393595
1861,0,1,0,5,0,0,5,2,1,11.3396016452
1862,1,0,1,1,1,0,7,0,1,13.9321565021
1863,2,1,1,2,0,2,5,1,2,0.135616793396
1864,6,0,1,1,0,2,6,2,0,12.6323115236
1865,2,0,0,1,1,0,1,0,0,21.5573861615
1866,5,1,0,6,0,1,6,0,1,4.93515865381
1867,2,1,0,2,1,0,6,5,1,0.13941274229
1868,0,0,0,4,1,1,3,0,1,16.2637267864
1869,0,0,1,4,1,0,7,1,1,9.1380077928
1870,1,0,0,3,1,4,2,2,2,1.3566796612
1871,3,0,1,5,0,2,1,1,1,14.4094808142
1872,3,0,0,6,4,2,2,1,1,0.0963674457301
1873,2,0,0,3,3,4,3,0,0,1.7940719452
1874,4,0,1,5,1,0,8,3,1,0.19142666314
1875,4,1,0,1,1,0,1,2,1,4.69948087833
1876,0,1,0,6,0,0,2,0,4,1.74655925018
1877,1,1,1,3,1,0,6,3,0,1.36665719148
1878,2,1,0,2,1,0,4,2,2,1.3225995501
1879,1,0,0,3,1,0,6,2,2,6.92097704909
1880,6,0,0,4,1,1,3,1,1,9.30247413145
1881,5,0,0,2,0,1,7,1,4,0.608381825882
1882,4,1,0,3,2,1,2,0,2,0.178473798968
1883,4,2,0,4,0,1,2,1,0,5.67552465499
1884,3,0,1,3,1,0,2,0,1,13.8585228323
1885,7,1,0,3,0,0,5,2,1,3.4735616921
1886,1,0,0,4,1,0,2,2,2,9.61389055496
1887,7,0,1,0,1,1,10,2,0,1.86302546657
1888,5,0,1,3,0,2,6,0,1,11.589540998
1889,2,1,0,3,3,0,3,0,2,0.218305511793
1890,7,0,0,1,1,4,2,0,1,5.45359936506
1891,5,0,1,2,2,1,3,2,2,0.0484036586352
1892,0,0,0,3,0,0,3,0,4,20.1185758505
1893,4,0,0,7,1,1,5,2,1,2.69607846501
1894,1,0,1,3,1,1,4,0,1,10.5026415136
1895,4,1,0,7,1,2,2,1,1,0.534794168056
1896,3,0,1,6,0,1,5,0,2,4.34564483581
1897,5,0,1,1,2,1,4,0,1,1.86951648754
1898,1,1,2,1,0,0,0,1,0,17.7598824648
1899,2,0,1,3,0,4,6,4,0,0.422464634913
1900,3,1,0,3,2,0,8,0,2,0.222755668429
1901,1,0,0,2,1,1,5,1,3,3.35725567957
1902,4,1,0,3,0,1,4,2,1,4.71270175462
1903,2,0,2,7,1,1,4,1,0,1.03136388048
1904,5,0,0,0,0,0,4,0,4,12.9603180782
1905,4,1,0,6,1,0,5,0,2,1.04249726748
1906,1,0,1,3,0,1,0,4,1,12.6108119751
1907,4,0,0,5,0,4,3,3,0,7.78344435996
1908,0,1,2,4,0,2,3,0,1,1.01575960907
1909,5,0,1,4,1,2,6,2,0,0.713664338089
1910,2,1,1,2,1,1,1,0,0,7.58493434449
1911,4,0,1,0,1,0,1,1,0,17.2539667909
1912,3,0,0,3,1,0,4,2,3,1.93575647473
1913,7,1,1,3,1,0,4,0,0,1.68581623557
1914,5,1,0,3,2,0,4,0,2,0.361045947135
1915,5,0,0,5,0,2,6,2,1,8.3463828787
1916,2,0,0,4,3,2,8,2,0,0.603997615331
1917,1,0,0,1,3,4,5,2,1,0.146705649689
1918,5,0,0,1,0,3,3,5,0,8.6464119488
1919,0,0,1,4,0,3,5,3,0,8.31362766448
1920,1,0,1,3,1,0,6,0,1,12.8538069747
1921,2,0,0,4,1,1,2,1,2,8.12629298219
1922,4,1,0,4,1,0,4,0,1,5.46232157557
1923,5,0,2,2,2,0,4,3,1,0.0481255773451
1924,1,1,0,3,0,1,1,1,0,30.1275128005
1925,4,1,0,4,0,3,3,1,2,0.407227111489
1926,1,0,0,4,1,3,7,2,1,2.12372018641
1927,2,0,0,2,0,2,5,1,2,22.0058917531
1928,3,0,0,2,0,2,2,1,2,26.2483334555
1929,5,0,0,3,2,0,0,1,2,2.85719121618
1930,4,0,1,1,3,0,2,2,1,0.504304660517
1931,4,0,0,4,2,1,5,2,2,0.563633119147
1932,4,1,0,6,1,1,1,0,1,2.96515317279
1933,3,0,2,2,1,0,7,3,1,0.137808378072
1934,5,0,1,3,0,3,3,1,1,2.92285583565
1935,1,0,1,2,1,3,4,2,1,1.0476663657
1936,5,1,1,1,1,0,2,1,0,4.9158214695
1937,7,0,1,3,1,0,2,0,4,0.0496048775054
1938,4,0,0,1,3,1,3,0,1,2.03552804506
1939,1,1,2,1,1,0,2,1,0,3.50554640252
1940,4,0,1,3,0,0,5,0,1,33.0979955114
1941,2,0,0,4,2,0,5,0,3,0.89474247387
1942,0,2,0,4,0,2,2,3,0,2.25870751438
1943,2,0,0,10,1,0,9,0,1,7.92832175649
1944,4,0,0,3,0,0,5,1,2,27.8163422048
1945,6,0,0,3,1,0,4,0,3,3.58336656769
1946,4,1,0,3,1,0,4,2,1,1.87549002147
1947,1,1,0,4,2,1,3,0,0,3.36608602905
1948,6,0,0,1,0,1,6,2,1,28.1947152827
1949,2,0,0,3,2,0,5,0,2,3.48706476285
1950,1,0,1,1,3,1,6,3,1,0.145334943712
1951,4,2,1,3,1,0,3,1,1,0.173621458522
1952,4,0,0,2,1,2,3,2,1,8.55415785381
1953,2,1,0,1,0,2,5,2,2,1.46398819864
1954,1,1,0,1,1,0,4,2,2,2.42125804952
1955,4,0,0,2,0,0,2,3,2,21.7612725612
1956,0,0,0,2,2,3,4,0,1,4.42433794635
1957,3,0,0,3,1,1,4,1,2,5.23526371902
1958,1,0,0,3,0,0,4,4,3,4.27101372951
1959,4,0,0,7,2,1,2,1,3,0.0943405361396
1960,8,0,0,3,1,1,5,0,2,3.25114412926
1961,2,0,0,3,2,3,3,1,2,0.731015639772
1962,4,1,0,2,1,0,1,0,1,9.0752595748
1963,3,0,0,2,1,1,8,0,4,0.787359279122
1964,8,2,0,4,0,1,3,0,0,2.36462731347
1965,0,0,0,3,2,1,6,2,0,5.94959098328
1966,5,0,0,2,0,0,2,1,3,18.3609231183
1967,3,0,1,4,2,1,5,0,0,4.28740746728
1968,3,0,0,3,1,1,12,1,2,1.19047141772
1969,5,0,0,2,0,1,4,2,1,32.7401755278
1970,1,0,0,5,0,1,1,1,2,30.2252226989
1971,6,0,1,3,2,0,6,0,1,1.08060928358
1972,2,0,1,4,2,1,6,3,0,0.593541406919
1973,6,0,0,4,1,1,1,4,0,6.6250356676
1974,0,0,0,4,0,3,3,1,1,32.5197849136
1975,2,0,1,2,0,0,4,3,1,20.8659898593
1976,1,0,1,4,1,0,0,2,2,4.2402933518
1977,2,1,0,2,1,0,3,2,2,1.22129738604
1978,1,0,0,2,1,0,2,0,1,18.5076254234
1979,3,1,1,5,0,0,3,0,0,18.7198319736
1980,3,1,1,4,0,0,6,0,0,15.3053582988
1981,3,0,1,4,0,1,6,2,0,25.6111097062
1982,1,0,1,2,1,0,3,0,1,14.4765617967
1983,2,0,0,3,2,4,5,0,3,0.0473109337475
1984,1,0,2,0,1,1,7,0,0,12.2328809554
1985,3,0,0,6,1,1,3,0,2,6.87032250713
1986,11,0,0,13,1,3,6,2,0,0.0
1987,3,0,1,5,1,1,3,0,2,2.48863180633
1988,3,1,0,6,1,2,2,3,0,0.598980607214
1989,6,0,0,4,2,2,8,2,0,0.775449473947
1990,2,2,1,4,1,0,1,2,0,0.56393540138
1991,3,1,0,2,1,1,1,2,1,3.25121507234
1992,4,0,1,2,4,2,4,1,1,0.0
1993,5,1,0,3,0,0,9,3,1,1.22998404144
1994,7,0,0,3,1,0,1,2,2,4.09912750728
1995,5,0,0,4,0,0,1,1,3,13.3553310372
1996,2,0,0,3,1,3,2,2,0,13.2626667306
1997,3,1,0,6,3,2,4,0,0,0.46437914151
1998,3,1,0,4,1,1,2,0,2,1.8405515916
1999,2,1,1,5,1,3,4,0,1,0.141898152186
2000,5,0,0,4,1,3,1,1,2,1.15888484474
2001,2,1,0,4,1,1,0,3,1,1.25498639311
2002,6,1,0,4,1,1,4,4,0,0.469225334026
2003,3,0,0,4,0,4,7,1,1,7.18284384738
2004,2,0,0,1,3,3,3,1,2,0.312928706706
2005,2,1,0,4,0,3,4,0,2,1.77685121791
2006,6,0,1,2,0,0,5,2,2,2.38470440574
2007,2,1,0,1,1,1,1,0,1,9.43980651116
2008,1,0,1,7,1,1,3,0,0,13.3838883407
2009,4,1,0,1,1,2,5,1,2,0.492921181319
2010,1,0,0,3,0,0,2,1,3,27.2574689284
2011,3,1,0,1,1,1,3,1,3,0.364398778374
2012,4,0,1,5,0,0,6,1,3,0.328911584426
2013,4,0,1,3,1,1,5,1,2,0.653409823701
2014,2,0,0,7,1,3,6,0,3,0.18677515921
2015,5,0,0,3,0,3,3,3,1,5.1627517539
2016,3,0,0,3,0,0,5,3,1,32.8505854382
2017,2,0,0,2,0,1,5,1,2,28.2724441974
2018,1,1,1,4,0,0,3,0,1,12.6076764976
2019,3,3,0,3,1,3,3,1,0,0.0
2020,1,1,0,6,0,2,3,0,1,11.620356849
2021,2,0,1,3,0,1,2,1,3,4.51641115369
2022,1,0,0,1,0,1,3,2,2,31.7141371854
2023,3,0,0,1,1,1,2,6,1,1.85286696409
2024,1,0,2,3,1,0,1,0,1,10.8598291333
2025,0,1,1,2,0,0,1,3,0,17.9040656356
2026,1,1,0,5,0,0,4,1,0,29.3136930248
2027,2,0,0,5,1,2,4,2,1,5.55015813411
2028,0,0,0,0,1,3,6,4,2,0.598008145479
2029,4,1,0,3,0,1,1,1,1,13.2390168914
2030,2,0,0,4,0,4,4,2,1,7.73994395929
2031,1,0,0,1,2,0,5,1,0,10.1843143422
2032,8,1,0,0,1,1,2,2,2,0.26973532692
2033,4,0,1,5,0,0,3,0,2,15.1057199547
2034,4,0,1,4,0,1,4,2,1,7.53012509609
2035,7,0,0,1,0,1,3,3,1,20.9853385083
